emp_length_num,home_ownership,dti,purpose,term (in months),bad_loans
11,RENT,11.56,debt_consolidation,36,0
2,MORTGAGE,22.8,small_business,36,1
1,MORTGAGE,12.84,debt_consolidation,36,0
5,RENT,11.48,debt_consolidation,36,0
1,MORTGAGE,0.32,other,36,0
7,MORTGAGE,26.74,debt_consolidation,36,0
11,RENT,17.5,credit_card,36,1
3,RENT,7.04,debt_consolidation,36,0
6,MORTGAGE,17.32,home_improvement,36,0
3,MORTGAGE,19.97,debt_consolidation,60,0
11,RENT,4.4,other,36,0
11,MORTGAGE,20.49,home_improvement,60,0
11,MORTGAGE,17.98,debt_consolidation,60,0
5,RENT,12.32,other,36,0
8,MORTGAGE,2.23,major_purchase,36,0
5,RENT,12.37,credit_card,36,0
11,MORTGAGE,15.07,home_improvement,60,0
11,MORTGAGE,6.48,debt_consolidation,60,0
1,RENT,23.88,wedding,36,0
7,MORTGAGE,9.62,home_improvement,36,0
6,RENT,13.68,debt_consolidation,36,0
1,RENT,24.06,debt_consolidation,36,0
1,RENT,8.86,debt_consolidation,36,0
11,MORTGAGE,4.3,debt_consolidation,36,0
3,RENT,15.65,debt_consolidation,36,0
4,MORTGAGE,23.77,debt_consolidation,60,0
1,OWN,18.35,debt_consolidation,36,0
3,RENT,13.71,credit_card,36,1
4,RENT,4.35,credit_card,36,0
5,MORTGAGE,5.25,debt_consolidation,36,0
11,MORTGAGE,19.61,home_improvement,36,0
7,MORTGAGE,10.15,debt_consolidation,36,0
5,RENT,18.05,debt_consolidation,60,0
5,MORTGAGE,20.16,home_improvement,36,0
2,MORTGAGE,31.57,debt_consolidation,60,1
4,MORTGAGE,12.39,home_improvement,60,0
11,RENT,28.74,other,36,1
3,MORTGAGE,7.33,other,36,0
10,MORTGAGE,2.3,home_improvement,36,0
5,MORTGAGE,13.97,home_improvement,36,1
0,OWN,1.78,other,36,0
6,RENT,18.34,debt_consolidation,36,0
7,MORTGAGE,28.97,debt_consolidation,36,0
5,RENT,18.27,debt_consolidation,36,0
7,OWN,17.53,major_purchase,36,0
11,MORTGAGE,5.17,other,36,0
9,MORTGAGE,22.9,debt_consolidation,36,0
6,MORTGAGE,20.59,debt_consolidation,36,0
2,MORTGAGE,17.16,credit_card,60,0
7,RENT,25.71,debt_consolidation,36,0
3,OWN,14.28,debt_consolidation,36,0
4,RENT,12,debt_consolidation,36,1
11,RENT,12.13,debt_consolidation,36,0
1,RENT,20.45,debt_consolidation,36,0
0,MORTGAGE,6.04,credit_card,36,0
11,MORTGAGE,8.47,debt_consolidation,36,0
3,RENT,17.93,debt_consolidation,60,0
1,OWN,14.25,credit_card,36,0
5,RENT,13.33,debt_consolidation,36,0
2,MORTGAGE,24.68,debt_consolidation,36,0
1,RENT,6.35,debt_consolidation,36,1
11,RENT,16.94,debt_consolidation,36,1
11,MORTGAGE,24.45,debt_consolidation,60,0
5,RENT,11.52,small_business,36,0
7,RENT,4.91,debt_consolidation,36,0
11,MORTGAGE,3.3,debt_consolidation,36,0
11,MORTGAGE,11.05,debt_consolidation,36,1
6,RENT,20.54,debt_consolidation,36,1
8,RENT,18.68,debt_consolidation,36,0
6,MORTGAGE,17.8,credit_card,36,0
5,RENT,25.44,debt_consolidation,36,0
11,RENT,33.24,debt_consolidation,36,0
7,RENT,8.1,debt_consolidation,36,0
4,MORTGAGE,13.76,debt_consolidation,60,0
4,MORTGAGE,16.03,home_improvement,36,0
4,MORTGAGE,22.27,debt_consolidation,60,0
2,MORTGAGE,13.78,home_improvement,36,0
11,MORTGAGE,18,debt_consolidation,36,0
10,RENT,19.9,debt_consolidation,36,0
11,MORTGAGE,14.49,debt_consolidation,36,1
7,MORTGAGE,19.89,other,36,0
11,MORTGAGE,14.04,debt_consolidation,36,0
11,MORTGAGE,12.03,debt_consolidation,36,0
2,RENT,17.72,credit_card,36,0
4,RENT,22.43,debt_consolidation,36,0
1,RENT,5.84,debt_consolidation,36,0
11,MORTGAGE,9.08,debt_consolidation,36,0
5,MORTGAGE,5.32,debt_consolidation,36,0
11,MORTGAGE,14.47,credit_card,36,0
0,RENT,1.23,vacation,60,0
3,RENT,0.34,major_purchase,36,0
9,RENT,25.66,major_purchase,60,1
2,MORTGAGE,27.92,home_improvement,36,0
7,MORTGAGE,15.95,debt_consolidation,36,0
11,RENT,11.77,other,36,0
9,OWN,31.85,debt_consolidation,36,0
10,RENT,18.79,debt_consolidation,36,0
1,RENT,12.4,other,36,0
9,RENT,16.71,credit_card,36,0
8,MORTGAGE,29.04,debt_consolidation,60,0
7,RENT,16.37,debt_consolidation,36,0
2,RENT,0.96,major_purchase,36,1
11,MORTGAGE,12.54,debt_consolidation,60,0
4,MORTGAGE,18.2,credit_card,36,0
8,MORTGAGE,7.49,debt_consolidation,36,0
11,MORTGAGE,21.95,credit_card,60,1
8,MORTGAGE,16.47,debt_consolidation,60,0
5,RENT,29.79,debt_consolidation,36,0
10,RENT,3.92,major_purchase,36,0
11,RENT,19.81,other,36,0
4,MORTGAGE,8.29,debt_consolidation,60,0
11,MORTGAGE,10.51,debt_consolidation,36,0
7,MORTGAGE,7.44,debt_consolidation,36,0
2,RENT,21.36,debt_consolidation,36,1
8,MORTGAGE,10.64,debt_consolidation,36,0
8,RENT,27.88,other,36,0
0,RENT,0,car,36,0
1,RENT,8.76,debt_consolidation,36,0
1,RENT,22.74,car,36,0
6,RENT,18.88,house,36,0
9,MORTGAGE,19.5,credit_card,36,0
11,RENT,19.57,debt_consolidation,60,1
11,RENT,22.95,debt_consolidation,36,0
11,RENT,8.7,debt_consolidation,36,0
0,RENT,13.15,debt_consolidation,36,0
4,RENT,7.14,other,36,1
11,MORTGAGE,18.4,debt_consolidation,36,0
11,MORTGAGE,20.18,credit_card,36,1
1,RENT,27.93,debt_consolidation,60,0
4,MORTGAGE,22.91,debt_consolidation,36,0
8,MORTGAGE,14.06,debt_consolidation,60,0
1,RENT,12.61,medical,36,0
7,MORTGAGE,25.73,debt_consolidation,36,0
8,MORTGAGE,17.32,medical,36,0
8,MORTGAGE,20.93,debt_consolidation,36,0
11,MORTGAGE,18.67,debt_consolidation,36,0
11,RENT,6.05,debt_consolidation,60,0
2,RENT,18.12,credit_card,36,0
4,RENT,14.36,other,36,0
1,RENT,10.94,other,36,0
11,MORTGAGE,12.39,debt_consolidation,60,0
4,RENT,21.65,moving,36,0
11,RENT,14.33,debt_consolidation,36,0
9,RENT,10.03,debt_consolidation,60,0
11,OWN,27.28,credit_card,60,0
5,RENT,10.38,debt_consolidation,36,0
11,MORTGAGE,5.94,home_improvement,36,0
5,RENT,12.16,debt_consolidation,36,1
1,MORTGAGE,19.55,debt_consolidation,36,0
4,RENT,12.37,debt_consolidation,36,1
11,MORTGAGE,15.36,home_improvement,60,0
3,MORTGAGE,12.02,major_purchase,36,0
5,RENT,1.66,other,36,1
11,MORTGAGE,5.71,debt_consolidation,60,0
11,RENT,13.45,debt_consolidation,36,0
11,MORTGAGE,21.52,credit_card,36,0
11,OWN,13.71,home_improvement,36,0
4,RENT,9.82,credit_card,36,0
11,MORTGAGE,15.73,credit_card,36,0
4,MORTGAGE,13.53,debt_consolidation,36,0
11,MORTGAGE,5.85,car,60,0
11,MORTGAGE,33.65,major_purchase,36,0
11,MORTGAGE,17.14,other,60,0
1,RENT,24.36,debt_consolidation,36,1
11,MORTGAGE,20.57,other,36,0
11,MORTGAGE,10.09,debt_consolidation,36,0
11,RENT,22.76,debt_consolidation,36,0
6,MORTGAGE,20.79,credit_card,36,0
1,MORTGAGE,16.32,debt_consolidation,36,0
5,RENT,10.34,credit_card,36,0
8,MORTGAGE,16.19,debt_consolidation,36,1
1,MORTGAGE,11.16,debt_consolidation,36,0
3,RENT,21.52,wedding,36,0
11,RENT,4.52,small_business,36,0
4,RENT,12.64,credit_card,36,0
2,MORTGAGE,10.2,medical,36,0
0,MORTGAGE,11.17,other,36,0
11,RENT,12.42,debt_consolidation,36,0
6,RENT,17.5,debt_consolidation,60,1
11,RENT,19.63,debt_consolidation,60,1
11,MORTGAGE,16.28,debt_consolidation,36,0
6,MORTGAGE,8.64,home_improvement,36,0
3,RENT,3.91,debt_consolidation,36,0
6,MORTGAGE,2.98,debt_consolidation,36,0
4,RENT,1.9,major_purchase,36,0
6,RENT,1.2,debt_consolidation,36,0
11,MORTGAGE,5.39,debt_consolidation,36,0
4,MORTGAGE,24,other,60,1
9,RENT,10.6,other,36,0
6,RENT,20.7,home_improvement,36,0
11,RENT,11.22,debt_consolidation,36,0
8,RENT,13.13,credit_card,36,0
11,RENT,21.87,debt_consolidation,60,0
11,MORTGAGE,31.8,credit_card,60,0
7,MORTGAGE,22,debt_consolidation,36,0
4,MORTGAGE,20.08,house,60,0
1,MORTGAGE,8.77,car,36,0
11,MORTGAGE,17.91,debt_consolidation,36,0
11,MORTGAGE,24.8,debt_consolidation,36,0
11,MORTGAGE,24.94,credit_card,60,0
11,OWN,12.49,debt_consolidation,36,0
3,RENT,19.96,debt_consolidation,36,0
11,MORTGAGE,30.16,other,36,0
11,MORTGAGE,7.64,debt_consolidation,36,0
11,RENT,7.75,debt_consolidation,36,0
5,MORTGAGE,17.06,medical,36,0
1,OWN,16.42,credit_card,36,1
11,MORTGAGE,8.34,credit_card,60,0
6,MORTGAGE,15.43,debt_consolidation,36,0
7,OWN,18.65,other,36,0
10,MORTGAGE,21.79,debt_consolidation,36,0
3,RENT,15.14,debt_consolidation,36,1
5,MORTGAGE,25.25,debt_consolidation,36,1
2,RENT,14.3,debt_consolidation,36,1
11,RENT,14.47,debt_consolidation,36,0
3,RENT,7.29,debt_consolidation,36,1
1,RENT,21.01,debt_consolidation,36,0
6,RENT,4.68,credit_card,36,0
6,MORTGAGE,14.26,debt_consolidation,60,1
9,MORTGAGE,15.58,credit_card,36,0
11,MORTGAGE,15.24,debt_consolidation,36,0
3,RENT,19.45,credit_card,36,0
11,MORTGAGE,1.38,home_improvement,60,0
11,MORTGAGE,4.8,debt_consolidation,36,0
11,MORTGAGE,13.19,debt_consolidation,60,0
11,MORTGAGE,5.13,credit_card,36,0
4,OWN,16.48,debt_consolidation,36,0
1,OWN,3.5,major_purchase,36,1
5,RENT,8.66,debt_consolidation,36,1
5,MORTGAGE,4.73,credit_card,60,0
8,MORTGAGE,14,credit_card,36,0
4,OWN,33.72,medical,36,1
11,RENT,9.09,debt_consolidation,36,0
11,MORTGAGE,12.41,debt_consolidation,36,0
11,MORTGAGE,14.81,other,36,0
3,OWN,15.29,other,36,0
4,RENT,12.38,debt_consolidation,36,0
11,MORTGAGE,34.96,debt_consolidation,36,0
1,MORTGAGE,21.34,debt_consolidation,60,0
11,OWN,22.75,debt_consolidation,60,0
8,MORTGAGE,22.43,debt_consolidation,60,0
8,RENT,7.52,credit_card,36,0
11,MORTGAGE,30.65,car,60,1
6,MORTGAGE,3.72,other,36,0
6,RENT,21.14,debt_consolidation,36,0
10,RENT,13.7,major_purchase,60,0
2,RENT,0.96,car,36,0
5,RENT,18.25,debt_consolidation,36,1
11,MORTGAGE,9.56,debt_consolidation,36,0
5,MORTGAGE,17.64,debt_consolidation,36,0
1,RENT,17.04,small_business,60,0
11,MORTGAGE,18.35,home_improvement,60,0
6,RENT,21.35,debt_consolidation,60,0
11,MORTGAGE,9,debt_consolidation,60,0
11,RENT,28.4,car,36,0
1,RENT,11.22,debt_consolidation,36,0
4,MORTGAGE,29.68,debt_consolidation,36,0
1,MORTGAGE,25.28,debt_consolidation,36,0
5,RENT,13.15,other,36,1
11,MORTGAGE,11.88,home_improvement,36,0
6,RENT,11.55,debt_consolidation,36,0
0,MORTGAGE,15.51,debt_consolidation,36,0
3,MORTGAGE,17.79,debt_consolidation,36,0
11,RENT,17.96,debt_consolidation,36,1
1,MORTGAGE,9.75,debt_consolidation,36,0
6,RENT,23.2,credit_card,36,0
9,RENT,15.51,debt_consolidation,60,0
11,RENT,9.56,small_business,36,0
7,MORTGAGE,26.86,credit_card,36,1
1,RENT,15.82,debt_consolidation,36,0
5,RENT,14,debt_consolidation,36,0
4,MORTGAGE,7.6,credit_card,36,0
3,RENT,6.59,wedding,36,0
11,MORTGAGE,11.26,major_purchase,36,0
5,RENT,17.64,debt_consolidation,60,0
6,MORTGAGE,19.64,debt_consolidation,36,1
1,RENT,31.41,credit_card,36,0
6,MORTGAGE,21.31,credit_card,60,0
11,MORTGAGE,13.63,debt_consolidation,36,1
5,RENT,33.81,credit_card,36,1
4,MORTGAGE,16.52,other,36,0
0,MORTGAGE,17.71,debt_consolidation,36,0
6,MORTGAGE,17.86,credit_card,36,0
4,RENT,23.75,debt_consolidation,60,0
10,MORTGAGE,26.7,credit_card,36,0
11,MORTGAGE,18.27,debt_consolidation,36,0
8,MORTGAGE,23.68,debt_consolidation,36,0
11,RENT,7.6,vacation,36,0
11,RENT,6.52,debt_consolidation,36,1
10,RENT,11.07,other,36,0
3,RENT,27.81,debt_consolidation,36,1
5,MORTGAGE,5.88,credit_card,60,0
7,MORTGAGE,19.79,credit_card,60,1
2,RENT,33.23,debt_consolidation,36,0
2,OWN,11,major_purchase,60,0
9,MORTGAGE,17.57,credit_card,36,0
11,MORTGAGE,24.44,debt_consolidation,36,0
11,MORTGAGE,11.98,debt_consolidation,36,0
5,MORTGAGE,11.8,debt_consolidation,36,0
3,MORTGAGE,8.38,major_purchase,36,0
0,RENT,9.55,debt_consolidation,36,0
11,RENT,26.44,credit_card,36,0
6,RENT,10.98,debt_consolidation,36,1
11,OWN,31.23,debt_consolidation,36,0
2,MORTGAGE,21.27,debt_consolidation,36,0
11,MORTGAGE,16.56,debt_consolidation,36,0
3,MORTGAGE,15.17,home_improvement,36,0
5,OWN,19.64,debt_consolidation,36,0
3,RENT,9.49,debt_consolidation,36,0
7,MORTGAGE,9.54,debt_consolidation,36,0
7,MORTGAGE,6.1,other,36,0
9,MORTGAGE,26.63,debt_consolidation,36,0
4,RENT,13.96,credit_card,36,0
11,MORTGAGE,6.37,debt_consolidation,36,0
11,MORTGAGE,15.56,debt_consolidation,36,0
2,MORTGAGE,20.62,debt_consolidation,36,0
2,RENT,10.16,credit_card,36,0
9,MORTGAGE,21.94,credit_card,36,0
11,MORTGAGE,32.01,debt_consolidation,60,0
2,OWN,27.32,credit_card,36,1
1,RENT,13.63,credit_card,36,0
2,MORTGAGE,17.28,debt_consolidation,36,0
6,MORTGAGE,18.45,credit_card,36,0
10,MORTGAGE,20.63,debt_consolidation,36,0
7,MORTGAGE,19.37,medical,36,0
11,RENT,33.16,other,60,1
6,RENT,13.9,credit_card,36,0
4,RENT,15.1,major_purchase,36,1
0,RENT,17.58,debt_consolidation,36,0
7,MORTGAGE,15.96,major_purchase,60,0
7,MORTGAGE,10.53,major_purchase,36,0
11,RENT,18.14,debt_consolidation,36,0
11,RENT,14.99,debt_consolidation,60,1
1,MORTGAGE,24.78,debt_consolidation,36,1
2,MORTGAGE,14.9,car,36,0
3,RENT,10.9,debt_consolidation,36,0
5,RENT,12.07,debt_consolidation,36,0
3,RENT,5.63,other,36,0
11,MORTGAGE,13.12,debt_consolidation,36,0
10,RENT,12.64,major_purchase,36,0
11,MORTGAGE,15.15,home_improvement,60,0
11,RENT,16.99,debt_consolidation,60,0
8,RENT,15.31,credit_card,36,1
7,MORTGAGE,17.89,debt_consolidation,36,0
1,MORTGAGE,21.32,wedding,36,0
10,MORTGAGE,14.28,debt_consolidation,36,0
3,OWN,16.89,home_improvement,36,0
11,MORTGAGE,13.07,credit_card,36,0
11,RENT,28.51,major_purchase,60,1
0,MORTGAGE,13.13,credit_card,60,1
5,RENT,11.89,other,36,0
6,RENT,18.95,credit_card,36,0
4,RENT,8.71,debt_consolidation,36,0
6,RENT,11.23,debt_consolidation,36,1
6,OWN,3.26,other,60,1
6,RENT,9.31,debt_consolidation,36,0
11,MORTGAGE,24.69,debt_consolidation,36,0
2,RENT,22.11,debt_consolidation,36,1
11,MORTGAGE,5.44,debt_consolidation,36,0
11,RENT,11.34,major_purchase,36,0
9,MORTGAGE,16.15,debt_consolidation,36,0
7,RENT,15.76,debt_consolidation,36,0
10,RENT,23,debt_consolidation,60,0
11,MORTGAGE,16.98,debt_consolidation,60,0
3,MORTGAGE,3.07,home_improvement,36,0
10,RENT,19.94,debt_consolidation,60,0
8,RENT,1.67,major_purchase,36,0
1,MORTGAGE,21.06,debt_consolidation,36,0
8,MORTGAGE,25.77,home_improvement,60,1
11,OWN,17.42,other,36,0
6,RENT,20.84,credit_card,36,0
11,MORTGAGE,12.08,debt_consolidation,36,0
11,MORTGAGE,17.59,debt_consolidation,36,0
7,RENT,20.2,debt_consolidation,36,0
11,MORTGAGE,18.48,debt_consolidation,60,0
7,OWN,11.51,other,36,1
3,RENT,27.22,debt_consolidation,36,0
3,MORTGAGE,28.43,debt_consolidation,60,0
1,MORTGAGE,23.93,debt_consolidation,60,0
2,RENT,15.23,credit_card,36,0
5,RENT,22.43,credit_card,36,0
11,MORTGAGE,11.71,other,36,1
5,RENT,12.51,debt_consolidation,60,0
11,RENT,27.09,other,60,1
3,RENT,22.03,debt_consolidation,36,0
3,RENT,15.76,debt_consolidation,36,1
11,RENT,19.81,credit_card,36,0
4,RENT,5.38,house,36,0
11,RENT,30.09,debt_consolidation,36,1
4,RENT,12.07,debt_consolidation,36,0
6,RENT,23.34,debt_consolidation,36,0
6,RENT,15.95,vacation,36,0
6,RENT,18.02,moving,36,0
3,MORTGAGE,14.69,debt_consolidation,60,1
11,MORTGAGE,27.85,debt_consolidation,60,0
1,RENT,22.27,debt_consolidation,36,0
2,MORTGAGE,11.74,medical,36,0
11,OWN,12.99,debt_consolidation,36,0
4,MORTGAGE,19.71,home_improvement,36,0
9,RENT,18.78,debt_consolidation,60,0
8,MORTGAGE,31.4,credit_card,36,0
11,MORTGAGE,15.21,other,36,0
11,MORTGAGE,6.38,debt_consolidation,36,0
11,RENT,8.31,credit_card,60,0
11,MORTGAGE,24.33,debt_consolidation,60,0
10,RENT,14.41,debt_consolidation,60,0
8,MORTGAGE,5.86,debt_consolidation,36,0
9,MORTGAGE,34.64,debt_consolidation,36,0
11,MORTGAGE,25.74,debt_consolidation,60,0
11,OWN,10.96,debt_consolidation,36,0
8,MORTGAGE,13.97,credit_card,36,0
2,MORTGAGE,18.96,credit_card,36,0
1,RENT,28.93,house,36,0
2,MORTGAGE,11.36,debt_consolidation,36,0
11,MORTGAGE,13,debt_consolidation,36,0
4,RENT,6.45,major_purchase,36,0
3,RENT,16.82,debt_consolidation,36,0
11,RENT,22.1,credit_card,60,1
0,RENT,27.23,other,36,1
1,RENT,6.13,other,36,1
11,MORTGAGE,2.86,credit_card,36,0
5,RENT,23.76,debt_consolidation,36,0
3,RENT,9,debt_consolidation,60,1
6,RENT,12.92,credit_card,36,0
6,MORTGAGE,20.6,credit_card,36,1
11,MORTGAGE,18.47,debt_consolidation,60,0
11,RENT,26.09,debt_consolidation,36,1
5,RENT,10.38,debt_consolidation,36,0
11,MORTGAGE,21.25,medical,60,0
4,MORTGAGE,7.09,credit_card,36,0
4,RENT,4.13,debt_consolidation,36,0
11,RENT,3.84,debt_consolidation,36,0
2,RENT,17.07,credit_card,60,0
5,MORTGAGE,4.02,debt_consolidation,36,0
2,RENT,22.77,debt_consolidation,36,1
4,RENT,16.07,debt_consolidation,36,0
6,MORTGAGE,8.3,home_improvement,36,0
11,MORTGAGE,16.67,debt_consolidation,36,0
6,RENT,9.19,debt_consolidation,36,0
11,MORTGAGE,21.66,house,36,0
6,RENT,21.73,debt_consolidation,36,0
1,RENT,7.69,moving,60,0
0,RENT,22.73,debt_consolidation,36,0
6,RENT,22.3,other,36,0
1,MORTGAGE,15.85,debt_consolidation,36,0
5,MORTGAGE,26.22,vacation,36,0
4,OWN,3.88,credit_card,36,0
3,MORTGAGE,26.21,debt_consolidation,60,0
0,OWN,13.77,debt_consolidation,36,0
2,RENT,15.73,other,36,0
4,OWN,18.98,credit_card,60,0
7,RENT,16.82,debt_consolidation,36,0
1,RENT,23.6,medical,36,0
4,RENT,10.27,debt_consolidation,36,0
8,RENT,16.14,credit_card,36,1
11,MORTGAGE,11.53,debt_consolidation,36,0
11,MORTGAGE,4,debt_consolidation,36,0
10,RENT,6.84,debt_consolidation,36,0
0,OWN,10.82,house,36,0
11,MORTGAGE,20.19,credit_card,36,0
1,RENT,12.67,debt_consolidation,36,0
11,RENT,24.02,debt_consolidation,36,0
2,RENT,7.96,debt_consolidation,36,0
9,MORTGAGE,17.86,debt_consolidation,36,0
9,MORTGAGE,9.86,credit_card,36,0
0,RENT,19.44,other,60,1
9,RENT,10.37,debt_consolidation,36,1
6,MORTGAGE,5.55,debt_consolidation,36,0
11,RENT,9.13,debt_consolidation,36,0
0,MORTGAGE,18.04,debt_consolidation,60,0
9,MORTGAGE,16.33,debt_consolidation,36,0
8,RENT,26,debt_consolidation,36,1
11,MORTGAGE,14.98,debt_consolidation,36,0
11,MORTGAGE,3.55,debt_consolidation,36,0
0,RENT,27.28,credit_card,36,0
11,MORTGAGE,25.74,other,36,0
11,MORTGAGE,10.18,debt_consolidation,36,0
4,RENT,16.84,debt_consolidation,36,0
7,MORTGAGE,9.49,debt_consolidation,60,0
11,MORTGAGE,31.9,debt_consolidation,36,0
7,MORTGAGE,6.74,credit_card,36,0
11,MORTGAGE,19.82,debt_consolidation,36,0
6,RENT,12.87,vacation,36,0
2,RENT,19.65,debt_consolidation,36,1
9,MORTGAGE,12.48,debt_consolidation,36,1
7,OWN,34.05,debt_consolidation,36,0
11,MORTGAGE,10.22,credit_card,36,0
11,MORTGAGE,5.56,debt_consolidation,36,0
5,RENT,10.43,credit_card,36,0
11,MORTGAGE,15.48,debt_consolidation,36,0
2,RENT,19.23,debt_consolidation,36,0
3,RENT,7.51,debt_consolidation,36,0
4,RENT,20.77,credit_card,36,0
7,MORTGAGE,5.21,debt_consolidation,60,1
6,MORTGAGE,16.59,house,36,1
11,MORTGAGE,24.4,credit_card,36,0
11,MORTGAGE,6.89,debt_consolidation,36,0
6,MORTGAGE,3.26,credit_card,36,0
11,MORTGAGE,17.64,debt_consolidation,36,0
2,RENT,8.83,credit_card,36,1
5,RENT,3.81,credit_card,36,0
2,RENT,14.38,debt_consolidation,36,0
11,MORTGAGE,11.94,debt_consolidation,36,1
5,RENT,22.4,debt_consolidation,36,0
6,RENT,3.99,credit_card,36,0
3,RENT,12.62,debt_consolidation,36,0
11,RENT,9.96,debt_consolidation,36,0
0,MORTGAGE,24.55,credit_card,36,0
11,RENT,10.55,debt_consolidation,36,0
11,MORTGAGE,27.04,credit_card,36,1
9,MORTGAGE,12.6,debt_consolidation,36,0
5,RENT,7.74,debt_consolidation,36,0
5,MORTGAGE,2.88,other,60,0
11,MORTGAGE,17.2,debt_consolidation,36,0
1,RENT,3.08,small_business,36,0
6,MORTGAGE,9.85,credit_card,60,0
3,MORTGAGE,12.59,debt_consolidation,60,0
11,MORTGAGE,12.55,debt_consolidation,36,0
6,OWN,29.62,debt_consolidation,36,1
11,MORTGAGE,16.84,home_improvement,60,0
11,MORTGAGE,23.29,debt_consolidation,36,0
6,OWN,7,vacation,36,0
11,MORTGAGE,12.27,debt_consolidation,36,0
3,RENT,30.98,debt_consolidation,36,1
4,RENT,10.27,debt_consolidation,36,0
5,MORTGAGE,16.14,small_business,60,1
7,RENT,11.61,vacation,36,0
6,RENT,20.26,debt_consolidation,60,1
3,RENT,22,debt_consolidation,36,0
4,MORTGAGE,2.43,wedding,60,0
2,RENT,25.5,credit_card,36,1
11,MORTGAGE,31.36,debt_consolidation,36,0
4,MORTGAGE,12.27,debt_consolidation,36,1
7,RENT,10.39,debt_consolidation,36,0
4,MORTGAGE,14.02,other,36,1
8,MORTGAGE,21.4,home_improvement,60,0
1,RENT,8.56,small_business,36,0
1,RENT,5.17,debt_consolidation,36,0
9,RENT,22.98,debt_consolidation,60,1
1,OWN,21.12,debt_consolidation,36,0
10,RENT,19.67,credit_card,36,1
11,MORTGAGE,12.36,debt_consolidation,36,0
3,RENT,14.31,debt_consolidation,36,1
11,MORTGAGE,2.55,home_improvement,60,0
7,RENT,16.83,other,36,0
11,RENT,22.06,debt_consolidation,36,0
5,RENT,20,debt_consolidation,60,1
11,RENT,2.8,debt_consolidation,36,1
11,RENT,16.52,other,36,0
11,MORTGAGE,18.11,vacation,36,0
8,MORTGAGE,22.69,credit_card,36,0
2,RENT,15.92,debt_consolidation,36,0
11,MORTGAGE,26.17,credit_card,36,0
2,RENT,17.5,debt_consolidation,36,0
11,RENT,13.43,credit_card,36,0
2,RENT,6.28,debt_consolidation,36,0
2,MORTGAGE,21.68,debt_consolidation,36,0
7,MORTGAGE,9.87,car,36,0
11,MORTGAGE,22.58,credit_card,36,0
3,RENT,19.35,credit_card,36,0
6,OWN,19.88,other,36,0
11,MORTGAGE,13.61,debt_consolidation,36,1
10,MORTGAGE,28.18,debt_consolidation,36,0
3,RENT,18.12,debt_consolidation,36,0
4,RENT,7.34,other,36,1
2,RENT,20.34,major_purchase,36,0
8,MORTGAGE,6.03,debt_consolidation,36,0
5,MORTGAGE,23.55,debt_consolidation,36,0
6,RENT,24.75,debt_consolidation,36,0
3,RENT,11.69,debt_consolidation,36,0
9,RENT,8.72,house,36,0
4,MORTGAGE,19.99,other,60,0
11,MORTGAGE,26.42,credit_card,36,1
11,MORTGAGE,12.93,debt_consolidation,36,0
1,MORTGAGE,15.6,debt_consolidation,36,0
11,RENT,11,credit_card,36,0
8,RENT,24.29,debt_consolidation,60,1
9,MORTGAGE,7.01,home_improvement,36,0
4,MORTGAGE,13.24,debt_consolidation,36,0
1,RENT,6.24,debt_consolidation,36,0
7,RENT,22.68,debt_consolidation,60,0
3,RENT,11.78,credit_card,36,0
7,MORTGAGE,18.16,debt_consolidation,36,0
3,RENT,20.43,credit_card,36,0
5,MORTGAGE,15.94,debt_consolidation,60,0
11,MORTGAGE,29.41,debt_consolidation,60,0
11,MORTGAGE,15.06,debt_consolidation,60,0
6,MORTGAGE,3.16,home_improvement,60,0
3,RENT,11.71,credit_card,36,0
2,RENT,5.84,debt_consolidation,36,0
4,MORTGAGE,13.23,debt_consolidation,60,0
3,RENT,25.53,credit_card,36,0
3,RENT,8.88,debt_consolidation,36,0
6,MORTGAGE,22.2,debt_consolidation,36,0
4,RENT,23.39,moving,36,0
11,MORTGAGE,10.07,debt_consolidation,36,0
1,MORTGAGE,7.04,debt_consolidation,36,0
5,RENT,21.88,debt_consolidation,36,0
3,RENT,10.33,debt_consolidation,36,0
4,RENT,21.33,wedding,60,1
11,RENT,13.67,debt_consolidation,36,1
1,OWN,7.26,medical,36,0
6,MORTGAGE,11.15,debt_consolidation,36,0
8,MORTGAGE,20.39,debt_consolidation,60,0
3,MORTGAGE,23.06,debt_consolidation,60,0
11,RENT,5.34,other,36,0
11,MORTGAGE,19.17,medical,36,0
6,RENT,19.32,credit_card,36,0
1,RENT,17.1,debt_consolidation,36,1
4,MORTGAGE,5.69,debt_consolidation,36,0
10,RENT,27.23,debt_consolidation,36,0
7,MORTGAGE,6.87,debt_consolidation,60,1
11,MORTGAGE,24.05,credit_card,36,1
11,MORTGAGE,12.14,debt_consolidation,36,0
6,MORTGAGE,15.28,debt_consolidation,36,0
11,MORTGAGE,20.67,debt_consolidation,36,0
11,MORTGAGE,11.11,major_purchase,36,0
11,MORTGAGE,18.22,debt_consolidation,60,0
5,MORTGAGE,18.53,debt_consolidation,36,0
11,RENT,15.2,debt_consolidation,60,0
9,RENT,2.06,home_improvement,60,0
11,MORTGAGE,17.13,credit_card,60,0
10,MORTGAGE,14.98,debt_consolidation,36,0
3,OWN,24.47,credit_card,36,0
4,RENT,14.99,debt_consolidation,36,0
2,OWN,19.7,wedding,36,0
11,RENT,19.68,credit_card,60,0
